"","AuOr suppl ","91","BONUS2 SCRIBA-[la]","",,"","","",,,,,,"5","","","","",""
"","Msk ","73.1093","BONUS2 SCRIBA-la","",,"","","",,,,,,"5","","","","",""
"Hillarizzi(?)","Nis","124","HASTARIUS(?)","","BoHa XIX: 255","642","","",,,"BoHa XIX: Taf.10","BoHa XIX: 134-135","BoHa XIX: Taf. 10","1","","","","",""
"hu-ni-ni-i(a)","Nis","125","REX.FILIUS","","BoHa XIX: 255","642","","",,,"BoHa XIX: Taf.10","BoHa XIX: 135","BoHa XIX: Taf. 10","1","","","","",""
"hu-ra/i(?)-CERVUS3-ti(?)","Nis","126","REX.FILIUS","","BoHa XIX: 255","642","","",,,"BoHa XIX: Taf.10","BoHa XIX: 135","BoHa XIX: Taf. 10","1","","","","",""
"Hutupi","Nis","127","BONUS2 L.135.2","","BoHa XIX: 255","642","","",,,"BoHa XIX: Taf.10","BoHa XIX: 135","BoHa XIX: Taf. 10","4","","","","",""
"","Nis","128","L.135.2","",,"","","",,,"BoHa XIX: Taf.9","BoHa XIX: 135","BoHa XIX: Taf. 10","4","","","BONUS2 VIR2","",""
"","Nis","129","BONUS2 VIR2","",,"","","",,,"BoHa XIV: taf. XXI","BoHa XIX: 135-136","BoHa XIV: taf. XXI","4","","","","",""
"","Glyptik","188","MAGNUS.VIR","",,"","","",,,,"BoHa XIV: 66",,"4","","","","",""
"Huwa-Šarruma","Nis","355","REX.FILIUS","","BoHa XIX: 270","642","","",,,"BoHa XIX: Taf.28","BoHa XIX: 177","BoHa XIX: Taf.25","1","","Another name on seal: Sariya","","",""
"Huwaziti(?)","Nis","130","BONUS2 SCRIBA-la","","BoHa XIX: 256","642","","",,,"BoHa XIX: Taf.10","BoHa XIX: 136","BoHa XIX: Taf. 10","1","","","","",""
"Huzziya","Nis","131","REX.FILIUS","","BoHa XIX: 256","642","","",,,"BoHa XIX: Taf.10","BoHa XIX: 131","BoHa XIX: Taf. 10","1","","","DOMINUS+MI(?)","",""
"",,,,,,"","","",,,,"BoHa XIX: 136",,,,,,,
"Hwiya","Nis","132","BONUS2 FEMINA","","BoHa XIX: 256","642","","",,,"BoHa XIX: Taf.10","BoHa XIX: 136","BoHa XIX: Taf. 10","1","","","","",""
"Ibri-Šarruma","Nis","133","REX.FILIUS","","BoHa XIX: 256","642","i(a)-pari-[SARMA]","i(a)-pari-i(a)",,,"BoHa XIX: Taf.10","BoHa XIX: 136","BoHa XIX: Taf. 10","4","","","","",""
"","Nis","134","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.10","BoHa XIX: 136","BoHa XIX: Taf. 10","4","","","MAGNUS.DOMUS.FILIUS","",""
"","SBo II","14","REX.FILIUS","",,"","","",,,"SBo II: p.66","SBo II, p. 11,23,28,46","SBo II. Taf. I","4","","","","",""
"","SBo II","237","","",,"","","",,,"SBo II: p.79","SBo II p. 1","","4","","","","",""
"Ibri-Teššup","Nis","135","REX.FILIUS","","BoHa XIX: 256","642","","",,,"BoHa XIX: Taf.11","BoHa XIX: 136","BoHa XIX: Taf. 11","1","","","","",""
"Iyarinu","Nis","152","EUNUCHUS2","","BoHa XIX: 257","642","i(a)+ra/i-nu-BOS","",,,"BoHa XIX: Taf.12","BoHa XIX: 139","BoHa XIX: Taf. 12","2","","","URCEUS","",""
"","SBo II","138","","",,"","","",,,"SBo II: p.73","SBo II","","2","","","","",""
"In(n)arawa","Nis","137","","","BoHa XIX: 256","642","","",,,"BoHa XIX: Taf.11","BoHa XIX: 137","BoHa XIX: Taf. 11","4","","","","",""
"","Nis","138","EUNUCHUS2","",,"","","",,,"BoHa XIX: Taf.11","BoHa XIX: 137","BoHa XIX: Taf. 11","4","","","L.414-DOMINUS","",""
"","Nis","139","EUNUCHUS2","",,"","","",,,"BoHa XIX: Taf.11","BoHa XIX: 137","BoHa XIX: Taf. 11","4","","","L.414-DOMINUS","",""
"","Nis","140","L.414-DOMINUS","",,"","","",,,"BoHa XIX: Taf.11","BoHa XIX: 137","BoHa XIX: Taf. 11","4","","","","",""
"Inimuwa","Nis","141","SCRIBA 2","","BoHa XIX: 257","642","","",,,"BoHa XIX: Taf.11","BoHa XIX: 137-138","BoHa XIX: Taf. 11","6","","","","",""
"","Nis","142","SCRIBA 2","",,"","","",,,"BoHa XIX: Taf.11","BoHa XIX: 138","BoHa XIX: Taf. 11","6","","","","",""
"","Nis","143","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.11","BoHa XIX: 138","BoHa XIX: Taf. 11","6","","","","",""
"","Nis","144","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.11","BoHa XIX: 138","BoHa XIX: Taf. 11","6","","","SCRIBA 2","",""
"","Nis","145","REX.FILIUS","",,"","","",,,"","BoHa XIX: 138","BoHa XIX: Taf. 11","6","","","SCRIBA 2","",""
"","Nis","146","REX.FILIUS","",,"","","",,,"","BoHa XIX: 138","BoHa XIX: Taf. 11","6","","also 147-149","SCRIBA 2","",""
"Ini-Teššup","Nis","150","REX","","BoHa XIX: 257","642","","",,,"BoHa XIX: Taf.12","BoHa XIX: 139","BoHa XIX: Taf. 15","2","","","","",""
"","Nis","151","REX","",,"","","",,,"BoHa XIX: Taf.12","BoHa XIX: 139","BoHa XIX: Taf. 12","2","","","","",""
"Izzumiziti","Nis","153","BONUS2 SCRIBA 2","","BoHa XIX: 257","642","IANUS-VIR.ZI/A","",,,"BoHa XIX: Taf.12","BoHa XIX: 39-140","BoHa XIX: Taf. 12","9","","","","",""
"","Nis","154","BONUS2 SCRIBA 2","",,"","","",,,"BoHa XIX: Taf.12","BoHa XIX: 140-141","BoHa XIX: Taf. 12","9","","","","",""
"","Nis","155","BONUS2 SCRIBA 2","",,"","","",,,"BoHa XIX: Taf.12","BoHa XIX: 141","BoHa XIX: Taf. 12","9","","","","",""
"","SBo II","47","","",,"","","",,,"SBo II: p.68","SBo II, p. 13,19,29,32,33","SBo II. Taf. II","9","","","","",""
"","SBo II","49","","",,"","","",,,"SBo II: p.68","SBo II, p. 13,19,29,32,33","SBo II. Taf. II","9","","","","",""
"","SBo II","50","","",,"","","",,,"SBo II: p.68","SBo II, p. 13,19,32,33","SBo II. Taf. II","9","","","","",""
"","SBo II","51","","",,"","","",,,"SBo II: p.68","SBo II, p. 13,19,29,32,33","SBo II. Taf. II","9","","","","",""
"","SBo II","52","","",,"","","",,,"SBo II: p.68","SBo II, p. 13,19,29,32,33","","9","","","","",""
"","SBo II","53","","",,"","","",,,"SBo II: p.68","SBo II, p. 13,19,29,32,33","","9","","","","",""
"i(a)-AURIGA-ni","Nis","156","AURIGA","","BoHa XIX: 257","642","","",,,"BoHa XIX: Taf.12","BoHa XIX: 141","BoHa XIX: Taf. 12","1","","","","",""
"i(a)-CAPRA2(?)-i(a)","Nis","157","","","BoHa XIX: 258","642","","",,,"BoHa XIX: Taf.12","BoHa XIX: 141","BoHa XIX: Taf. 12","1","","","","",""
"Kassu","Bog V ","13","","","BoHa XIX: 258","642","ka-su","",,,"BoHa XIX: Taf.12","BoHa XIX: 141","BoHa XIX: Taf. 12","5","","","","",""
"","Nis","158","REX xx.REGIO","",,"","","",,,"SBo II: p.67","BoHa XIV: 63","BoHa XIV: taf. XIX","5","","","","",""
"","Glyptik","174","","",,"","","",,,"SBo II: p.71","SBo II, p. 11","SBo II. Taf. IV","5","","","","",""
"","SBo II","32","REX.FILIUS","",,"","","",,,"BoHa XIV: taf. XIX","SBo II, p. 14,28,46,49","","5","","","","",""
"","SBo II","115","MAGNUS.AURIGA","",,"","","",,,,,,"5","","","","",""
"ka-G.195-i(a)","Nis","159","BONUS2 SCRIBA","","BoHa XIX: 258","642","ku-G.196","",,,"BoHa XIX: Taf.12","BoHa XIX: 141-142","BoHa XIX: Taf. 12","3","","","","",""
"","Nis","160","BONUS2 SCRIBA","",,"","","",,,"BoHa XIX: Taf.13","BoHa XIX: 142","BoHa XIX: Taf. 13","3","","","L/414.MI.DOMINUS(?)","",""
"","SBo II","209","","",,"","","",,,"SBo II: p.76","SBo II p. 13","","3","","","","",""
"Kiyali","Nis","161","DEUS.DEUS.x","","BoHa XIX: 258","642","","",,,"BoHa XIX: Taf.13","BoHa XIX: 142","BoHa XIX: Taf. 13","1","","","","",""
"Kilani","Nis","162","SCRIBA","VIR2","BoHa XIX: 258","642","","",,,"BoHa XIX: Taf.13","BoHa XIX: 142","BoHa XIX: Taf. 13","1","","","EUNUCHUS2","",""
"ki(?)-ti-Šarruma","Nis","163","REX.FILIUS","","BoHa XIX: 163","642","","",,,"","BoHa XIX: 142","BoHa XIX: Taf. 13","1","","","","",""
"ki-wa/i","Nis","164","BONUS2 VIR2(?)","","BoHa XIX: 258","642","","",,,"","BoHa XIX: 142","BoHa XIX: Taf. 13","1","","","","",""
"Kubaba(?)-pitana","Nis","165","REX.FILIA","","BoHa XIX: 259","642","","",,,"BoHa XIX: Taf.13","BoHa XIX: 142-143","BoHa XIX: Taf. 13","1","","","","",""
"Kukku(?)","Nis","166","AURIGA2","","BoHa XIX: 259","642","","",,,"BoHa XIX: Taf.13","BoHa XIX: 143","BoHa XIX: Taf. 13","8","","","","",""
"","Nis","167","BONUS2 SCRIBA","",,"","","",,,"BoHa XIX: Taf.13","BoHa XIX: 143","BoHa XIX: Taf. 13","8","","","","",""
"","Nis","775","SCRIBA, EUNUCHUS2","",,"","","",,,"BoHa XIX: Taf.58","BoHa XIX: 245","BoHa XIX: Taf. 58","8","","","","",""
"","RS","17.135","","",,"","","",,,,,,"8","","","","",""
"","Ashm","27","REX.FILIUS(?)","",,"","","",,,,,,"8","","","","",""
"","Adana ","8","BONUS2 SCRIBA","",,"","","",,,,,,"8","","","","",""
"","Nis","166","AURIGA2","",,"","","",,,,,,"8","","","","",""
"","Nis","167","BONUS2 SCRIBA","",,"","","",,,,,,"8","","","","",""
"Kukkulli","Nis","168","MAGNUS.L.135.2","","BoHa XIX: 259","642","","",,,"BoHa XIX: Taf.13","BoHa XIX: 143","BoHa XIX: Taf. 13","1","","","","",""
"ku-ku-AVIS-la","Nis","169","SACERDOS2","","BoHa XIX: 259","642","","",,,"BoHa XIX: Taf.13","BoHa XIX: 143","BoHa XIX: Taf. 13","1","","","","",""
"Kulla","Nis","170","BONUS2 SCRIBA","","BoHa XIX: 259","642","","",,,"BoHa XIX: Taf.13","BoHa XIX: 143","BoHa XIX: Taf. 13","1","","","","",""
"Kulana","Nis","171","MAGNUS.AURIGA2","","BoHa XIX: 259","642","","",,,"BoHa XIX: Taf.13","BoHa XIX: 143-144","BoHa XIX: Taf. 13","3","","","URBS.DOMINUS","",""
"","Nis","172","MAGNUS.AURIGA2","",,"","","",,,"BoHa XIX: Taf.14","BoHa XIX: 144","BoHa XIX: Taf. 14","3","","","","",""
"","Adana ","12","AURIGA VIR2","",,"","","",,,,,,"3","","","","",""
"Kummiyaziti","Nis","174","L.414-DOMINUS","","BoHa XIX: 259","642","PURUS-VIR.[ZI/A]","",,,"BoHa XIX: Taf.14","BoHa XIX: 144","BoHa XIX: Taf. 14","2","","","","",""
"","SBo II","106","","",,"","","",,,"SBo II: p.71","SBo II, p. 14,25,26,29,45,46","SBo II. Taf. IV","2","","","","",""
"Kumiyaziti(?)","Nis","175","","","","642","","",,,"","BoHa XIX: 144","BoHa XIX: Taf. 14","2","","","","",""
"","Glyptik","215","SCRIBA 3","",,"","","",,,"BoHa XIV: taf. XXVI","BoHa XIV: 69","BoHa XIV: taf. XXVI","2","","","","",""
"Kumina","Nis","176","L.468/9","","BoHa XIX: 260","642","","",,,"BoHa XIX: Taf.14","BoHa XIX: 144","BoHa XIX: Taf. 14","1","","","","",""
"Kunilara","Nis","177","REX.FILIUS","","BoHa XIX: 260","642","","",,,"BoHa XIX: Taf.14","BoHa XIX: 144-145","BoHa XIX: Taf. 14","1","","","SCRIBA","",""
"Kuniziti","Nis","178","SCRIBA","","BoHa XIX: 260","642","","",,,"BoHa XIX: Taf.14","BoHa XIX: 145","BoHa XIX: Taf. 15","1","","","","",""
"Kuruntiya","Nis ","182","L. 283-AURIGA","","BoHa XIX: 260","642","","",,,"BoHa XIX: Taf.14","BoHa XIX: 145","BoHa XIX: Taf. 14","31","","","","",""
"","Nis","183","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.14","BoHa XIX: 145","BoHa XIX: Taf. 14","31","","","L. 419","",""
"","Nis","184","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.14","BoHa XIX: 146","BoHa XIX: Taf. 14","31","","","","",""
"","Nis ","185","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.14","BoHa XIX: 146","BoHa XIX: Taf. 14","31","","","","",""
"","Nis","186","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.15","BoHa XIX: 146","BoHa XIX: Taf. 15","31","","","","",""
"","Nis","187","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.15","BoHa XIX: 146","BoHa XIX: Taf. 15","31","","","","",""
"","Nis ","188","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.15","BoHa XIX: 146","BoHa XIX: Taf. 15","31","","","","",""
"","Nis","189","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.15","BoHa XIX: 146","BoHa XIX: Taf. 15","31","","","","",""
"","Nis","191","SCRIBA","",,"","","",,,"BoHa XIX: Taf.15","BoHa XIX: 146-147","BoHa XIX: Taf. 15","31","","","","",""
"","Bo ","86/609","MAGNUS.REX","",,"","","",,,"BoHa XIX: Taf.15","BoHa XIX: 147","BoHa XIX: Taf. 15","31","","","","",""
"","Bo ","86/617","MAGNUS.REX","",,"","","",,,"BoHa XIX: Taf.31","BoHa XIX: 147","BoHa XIX: Taf. 15","31","","","","",""
"","AA  1991 "," 35a","MAGNUS.REX","",,"","","",,,"","BoHa XIX: 186","BoHa XIX: Taf. 31","31","","","","",""
"","AA 1991 ","35b","MAGNUS.REX","",,"","","",,,"BoHa XIX: Taf.14","SBo II, p. 10,11,15,16,31,36","SBo II. Taf. I","31","","","","",""
"","SBo II","5","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.15","SBo II, p. 11,15,16,31,33,41","SBo II. Taf. I","31","","","","",""
"","SBo II","6","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.15","SBo II, p. 11,15,17","","31","","","","",""
"","SBo II","7","REX.FILIUS","",,"","","",,,"SBo II: p.65","","","31","","","MAGNUS.L. 419","",""
"","Mala ","1","REX ma(?)/Išuwa(?) REGIO","",,"","","",,,"SBo II: p.65","",,"31","","","","",""
"","Yale ","7 ","REX.FILIUS","",,"","","",,,"SBo II: p.65",,,"31","","","","",""
"","Nis","181","","",,"","","",,,"",,,"31","","","","",""
"","Nis","182","L.283-AURIGA","",,"","","",,,,,,"31","","","","",""
"","Nis","183","REX.FILIUS","",,"","","",,,,,,"31","","","L.419","",""
"","Nis","184","REX.FILIUS","",,"","","",,,,,,"31","","","","",""
"","Nis","185","REX.FILIUS","",,"","","",,,,,,"31","","","","",""
"","Nis","186","REX.FILIUS","",,"","","",,,,,,"31","","","","",""
"","Nis","187","REX.FILIUS","",,"","","",,,,,,"31","","","","",""
"","Nis","188","REX.FILIUS","",,"","","",,,,,,"31","","","","",""
"","Nis","189","REX.FILIUS","",,"","","",,,,,,"31","","","","",""
"","Nis","190","REX.FILIUS","",,"","","",,,,,,"31","","","","",""
"","Nis","191","SCRIBA","",,"","","",,,,,,"31","","","","",""
"","Nis","404","REX.FILIUS","",,"","","",,,,,,"31","","Another name on seal: Taki-Teššup","","",""
"","SBo II","7","REX.FILIUS","",,"","","",,,,,,"31","","cf. Nis 183 (Herbordt, Hawkins)See pages 11, 15, 17. "," MAGNUS.L.419","",""
"Kuruntiya(?)","Nis","603","AURIGA","","BoHa XIX: 261","642","","",,,"BoHa XIX: Taf.47","BoHa XIX: 147","BoHa XIX: Taf. 15","2","","","","",""
"","Nis","190","REX.FILIUS","","BoHa XIX: 283","","","",,,"","BoHa XIX: 220","BoHa XIX: Taf. 47","2","","","","",""
"Ku(wa)lanamuwa","Nis","192","REGIO.DOMINOS","","BoHa XIX: 261","642","EXERCITUS-BOS+MI","",,,"BoHa XIX: Taf.15","BoHa XIX: 147","BoHa XIX: Taf. 15","3","","","","",""
"","Nis","193","REGIO.DOMINUS","",,"","","",,,"BoHa XIX: Taf.15","BoHa XIX: 147","BoHa XIX: Taf. 15","3","","","","",""
"","SBo II","87","","",,"","","",,,"SBo II: p.70","SBo II, p. 18","SBo II. Taf. III","3","","","","",""
"Ku(wa)laruntiya","Nis","194","BONUS2 SCRIBA-la","","BoHa XIX: 261","642","","",,,"BoHa XIX: Taf.15","BoHa XIX: 147","BoHa XIX: Taf. 15","1","","","","",""
"Ku(wa)lanaziti","Nis","195","REX.FILIUS","","BoHa XIX: 261","642","","",,,"BoHa XIX: Taf.15","BoHa XIX: 147-148","BoHa XIX: Taf. 15","4","","","MAGNUS.DOMUS.FILIUS","",""
"","Nis","196","SCRIBA","",,"","","",,,"BoHa XIX: Taf.15","BoHa XIX: 148","BoHa XIX: Taf. 15","4","","","","",""
"","Nis","197","SCRIBA","",,"","","",,,"","BoHa XIX: 148","BoHa XIX: Taf. 15","4","","","","",""
"","Nis","198","SCRIBA","",,"","","",,,"","BoHa XIX: 148","BoHa XIX: Taf. 15","4","","","","",""
"ku-[...]","Nis","199","","","","642","","",,,"","BoHa XIX: 148","BoHa XIX: Taf. 16","1","","","","",""
"la(?)-mi-TONITRUS x","Nis","200","SCRIBA","","BoHa XIX: 261","642","","",,,"BoHa XIX: Taf.16","BoHa XIX: 148","BoHa XIX: Taf. 16","1","","","","",""
"Lamu","Nis","201","AURIGA","","BoHa XIX: 262","642","","",,,"BoHa XIX: Taf.16","BoHa XIX: 148-149","BoHa XIX: Taf. 16","2","","","","",""
"","Nis","202","AURIGA","",,"","","",,,"BoHa XIX: Taf.16","BoHa XIX: 149","BoHa XIX: Taf. 16","2","","","","",""
"",,,,,,"","","",,,,"BoHa XIX: 201",,,,,,,
"Lara","Nis","203","BONUS2 SCRIBA","","BoHa XIX: 262","642","","",,,"BoHa XIX: Taf.16","BoHa XIX: 149","BoHa XIX: Taf. 16","1","","","FEMINA(?)","",""
"Lukkamuwa","Nis","204","SCRIBA","","BoHa XIX: 262","642","","",,,"BoHa XIX: Taf.16","BoHa XIX: 149","BoHa XIX: Taf. 16","1","","","","",""
"lu-la-ku","Nis","205","SCRIBA-la","","BoHa XIX: 262","642","","",,,"BoHa XIX: Taf.16","BoHa XIX: 149","BoHa XIX: Taf. 16","1","","","EUNUCHUS2","",""
"ku-lu-la","Nis","205","SCRIBA-la","","BoHa XIX: 262","642","","",,,"BoHa XIX: Taf.16","BoHa XIX: 149","BoHa XIX: Taf. 16","1","","","EUNUCHUS2","",""
"Lulu-[...]","Nis","206","BONUS2 SCRIBA","","BoHa XIX: 262","642","","",,,"BoHa XIX: Taf.16","BoHa XIX: 149","BoHa XIX: Taf. 16","1","","","","",""
"Lupakki","Nis","207","SCRIBA-la","","BoHa XIX: 262","642","lu-pa-ki","","BoHa XIV: taf. XXV","BoHa XIV: taf. XXV","BoHa XIX: Taf.16","BoHa XIX: 150","BoHa XIX: Taf. 16","4","","","","",""
"","Nis","208","URCEUS","",,"","","",,,"BoHa XIX: Taf.16","BoHa XIX: 150","BoHa XIX: Taf. 16","4","","","BONUS2 VIR2","",""
"","Glyptik","214","BONUS2 SCRIBA","",,"","","",,,"SBo II: p.68","BoHa XIV: 69","BoHa XIV: taf. XXV","4","","","","",""
"","SBo II","54","","",,"","","",,,"BoHa XIV: taf. XXV","SBo II, p. 32","SBo II. Taf. II","4","","","","",""
"Luwa","Nis","209","","","BoHa XIX: 262","642","lu-wa/i","",,,"BoHa XIX: Taf.16","BoHa XIX: 150","BoHa XIX: Taf. 16","7","","","","",""
"","Nis","210","BONUS2 SCRIBA","",,"","","",,,"BoHa XIX: Taf.16","BoHa XIX: 150","BoHa XIX: Taf. 16","7","","","","",""
"","Nis","211","BONUS2 SCRIBA","",,"","","",,,"BoHa XIX: Taf.17","BoHa XIX: 150-151","BoHa XIX: Taf. 17","7","","","","",""
"","Nis","212","SCRIBA 2","",,"","","",,,"BoHa XIX: Taf.17","BoHa XIX: 151","BoHa XIX: Taf. 17","7","","","","",""
"","Nis","213","SCRIBA 2","",,"","","",,,"BoHa XIX: Taf.17","BoHa XIX: 151","BoHa XIX: Taf. 17","7","","","","",""
"","Nis","214","BONUS2 CRUX2","",,"","","",,,"","BoHa XIX: 151","BoHa XIX: Taf. 17","7","","","","",""
"","SBo II","204","SCRIBA II","",,"","","",,,"SBo II: p.76","SBo II p. 13,31,32,33,42","SBo II. Taf. VI","7","","","","",""
"Luwanaya","Nis","215","AURIGA ","","BoHa XIX: 262","642","","",,,"BoHa XIX: Taf.17","BoHa XIX: 151","BoHa XIX: Taf. 17","1","","","BONUS2[VIR2]","",""
"Maha","Nis","216","REX.FILIUS","","BoHa XIX: 262","642","","",,,"BoHa XIX: Taf.17","BoHa XIX: 151-152","BoHa XIX: Taf. 17","1","","","","",""
"Mahhuzzi","Nis","217","SCRIBA-la","","BoHa XIX: 263","642","","",,,"BoHa XIX: Taf.17","BoHa XIX: 152","BoHa XIX: Taf. 17","7","","","","",""
"","Nis","218","MAGNUS.SCRIBA-la","",,"","","",,,"BoHa XIX: Taf.17","BoHa XIX: 152","BoHa XIX: Taf. 17","7","","","","",""
"","Nis","219","MAGNUS.SCRIBA-la","",,"","","",,,"BoHa XIX: Taf.17","BoHa XIX: 152","BoHa XIX: Taf. 17","7","","","L.23 DOMINUS","",""
"","Nis","220","MAGNUS.SCRIBA-la","",,"","","",,,"BoHa XIX: Taf.17","BoHa XIX: 152","BoHa XIX: Taf. 17","7","","","L.23","",""
"","Nis","221","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.18","BoHa XIX: 152-153","BoHa XIX: Taf. 18","7","","","MAGNUS.SCRIBA-la","",""
"","Nis","222","SCRIBA-la","",,"","","",,,"BoHa XIX: Taf.18","BoHa XIX: 153","BoHa XIX: Taf. 18","7","","","L.23 DOMINUS","",""
"","Nis","223","REX.FILIUS","",,"","","",,,"BoHa XIX: Taf.18","BoHa XIX: 153","BoHa XIX: Taf. 18","7","","","SCRIBA-la","",""
"Malaruntiya","Nis","224","SCRIBA 2","","BoHa XIX: 263","642","","",,,"BoHa XIX: Taf.17","BoHa XIX: 153","BoHa XIX: Taf. 17","4","","","","",""
"","Nis","225","SCRIBA 2","",,"","","",,,"BoHa XIX: Taf.18","BoHa XIX: 153","BoHa XIX: Taf. 18","4","","","","",""
"","Nis","226","SCRIBA 2","",,"","","",,,"BoHa XIX: Taf.18","BoHa XIX: 153-154","BoHa XIX: Taf. 18","4","","","","",""
"","Nis","227","SCRIBA 3","",,"","","",,,"","BoHa XIX: 154",,"4","","","","",""
"Malaziti","Nis","228","SCRIBA","","BoHa XIX: 263","642","ma-la-VIR.zi/a","",,,"BoHa XIX: Taf.18","BoHa XIX: 154","BoHa XIX: Taf. 28","5","","","","",""
"","Nis","229","SCRIBA","",,"","","",,,"BoHa XIX: Taf.18","BoHa XIX: 154","BoHa XIX: Taf. 28","5","","","","",""
"","Glyptik","245","REX.FILIUS","",,"","","",,,"SBo II: p.65","BoHa XIV: 75","BoHa XIV: taf. XXIX","5","","","","",""
"","SBo II","10","REX.FILIUS","",,"","","",,,"SBo II: p.65","SBo II, p. 11,18,28,29,41","SBo II. Taf. I","5","","","","",""
"","SBo II","11","REX.FILIUS","",,"","","",,,"BoHa XIV: taf. XXIX","SBo II, p. 11,18,28,29","SBo II. Taf. I","5","","","","",""
"Mala-[...]","Nis","230","SCRIBA","","BoHa XIX: 263","642","","",,,"BoHa XIX: Taf.18","BoHa XIX: 154-155","BoHa XIX: Taf. 18","1","","","","",""
"Manniya","Nis","231","FEMINA","","BoHa XIX: 263","642","","",,,"BoHa XIX: Taf.18","BoHa XIX: 155","BoHa XIX: Taf. 18","1","","","","",""
"Masaya","Nis","232","EUNUCHUS2","","BoHa XIX: 263","642","","",,,"BoHa XIX: Taf.18","BoHa XIX: 155","BoHa XIX: Taf. 18","2","","","","",""
"","Nis","233","EUNUCHUS2","",,"","","",,,"BoHa XIX: Taf.18","BoHa XIX: 155","BoHa XIX: Taf. 18","2","","","","",""
"",,,,,,"","","",,,,"BoHa XIX: 233",,,,,,,
"Masamuwa","Nis","234","AURIGA","","BoHa XIX: 263","642","","",,,"BoHa XIX: Taf.19","BoHa XIX: 155","BoHa XIX: Taf. 19","1","","","","",""
"Matunata","Nis","235","BONUS2 PASTOR","","BoHa XIX: 263","642","","",,,"BoHa XIX: Taf.19","BoHa XIX: 155","BoHa XIX: Taf. 19","1","","","BONUS2 VIR2","",""
"Masaya","Nis","232","EUNUCHUS2","","BoHa XIX: 263","642","","",,,"BoHa XIX: Taf.18","BoHa XIX: 155","BoHa XIX: Taf. 18","2","","","","",""
"","Nis","233","EUNUCHUS2","",,"","","",,,"BoHa XIX: Taf.18","BoHa XIX: 155","BoHa XIX: Taf. 18","2","","","","",""
"",,,,,,"","","",,,,"BoHa XIX: 233",,,,,,,
"Masamuwa","Nis","234","AURIGA","","BoHa XIX: 263","642","","",,,"BoHa XIX: Taf.19","BoHa XIX: 155","BoHa XIX: Taf. 19","1","","","","",""
"Matunata","Nis","235","BONUS2 PASTOR","","BoHa XIX: 263","642","","",,,"BoHa XIX: Taf.19","BoHa XIX: 155","BoHa XIX: Taf. 19","1","","","BONUS2 VIR2","",""
"Mihanti(?)","Nis","239","EUNUCHUS2","","BoHa XIX: 264","642","","",,,"BoHa XIX: Taf.19","BoHa XIX: 156","BoHa XIX: Taf. 19","1","","","L.135.2","",""
"Miramuwa","Nis","240","BONUS2","","BoHa XIX: 264","642","","",,,"BoHa XIX: Taf.19","BoHa XIX: 156","BoHa XIX: Taf. 19","1","","","DOMINUS","",""
"mi-ti-sa5(?)","Nis","241","BONUS2 VIR2","","BoHa XIX: 264","642","","",,,"BoHa XIX: Taf.19","BoHa XIX: 156","BoHa XIX: Taf. 19","1","","","","",""
"Mizrimuwa","Nis","242","","","BoHa XIX: 264","642","mi-zi/a+ra/i-BOS","",,,"BoHa XIX: Taf.19","BoHa XIX: 156","BoHa XIX: Taf. 19","8","","","","",""
"","Nis","243","BONUS2 SCRIBA","",,"","","",,,"BoHa XIX: Taf.19","BoHa XIX: 156-157","BoHa XIX: Taf. 19","8","","","","",""
"","Nis","244","SCRIBA","",,"","","",,,"BoHa XIX: Taf.19","BoHa XIX: 157","BoHa XIX: Taf. 19","8","","","","",""
"","Nis","245","SCRIBA","",,"","","",,,"BoHa XIX: Taf.20","BoHa XIX: 157","BoHa XIX: Taf. 19","8","","","","",""
"","Nis","247","SCRIBA (2?)","",,"","","",,,"BoHa XIX: Taf.20","BoHa XIX: 157","BoHa XIX: Taf. 20","8","","","MAGNUS.PASTOR","",""
"","Nis","248","MAGNUS.PASTOR","",,"","","",,,"","BoHa XIX: 157","BoHa XIX: Taf. 20","8","","","SCRIBA-la","",""
"","SBo II","80","","",,"","","",,,"SBo II: p.69","SBo II, p. 14,18,46,51","","8","","","","",""
"","SBo II","81","MAGNUS.PASTOR","",,"","","",,,"SBo II: p.69","SBo II, p. 14,18,46,51","","8","","","SCRIBA-la","",""
"Mizrimuwa(?)","Nis","249","SCRIBA(?)","","","642","","",,,"BoHa XIX: Taf.20","BoHa XIX: 157-158","BoHa XIX: Taf. 20","1","","","","",""
"mu-ha-[...]","Nis","250","SCRIBA 2","","BoHa XIX: 265","642","","",,,"BoHa XIX: Taf.20","BoHa XIX: 158","BoHa XIX: Taf. 20","1","","","","",""
